"","eventID","eventID.temp","eventIDnew","response.eventID","event.start.ts","event.end.ts","event.dur","event.Q.tot.m3","event.baseflow.tot.m3","event.quickflow.tot.m3","rain.start.ts","rain.eventn","rain.mean","rain.peak.mm.h","rain.peak.ts","rain.tot.mm","rain.dur","init.rain.mean","init.rain.peak.mm.h","init.rain.peak.ts","init.rain.centroid.ts","init.rain.tot.mm","init.rain.dur","Q.response.start.ts","Q.response.end.ts","Q.response.dur","Q.response.tot.m3","Q.response.base.m3","Q.response.quick.m3","Q.nopeaks","Q.peak.m3.s","Q.peak.ts","Q.peak.rank","Q.QXX","lag.start.dur","lag.peak.dur","lag.peakinit.dur","rlimb.dur","flimb.dur","rlimb.rain","interevent.dur","interevent.rainfall.tot.mm","interevent.Q.median","anti.rain.mm3h","anti.rain.mm6h","anti.rain.mm12h","anti.rain.mm24h","anti.rain.mm5d","anti.rain.mm30d","Q.dur","quickflow.start.ts","quickflow.end.ts","quickflow.dur","check.outlier1","check.outlier2","check.outlier3","check.manual"
"229",229,229,229,NA,2010-11-04 21:00:00,2010-11-06 22:00:00,176400s (~2.04 days),1399785.00509013,614440.468516038,785344.536574095,2010-11-04 21:00:00,1,0.083132,1.00213,2010-11-06 20:00:00,1.03915,36900s (~10.25 hours),0.083132,1.00213,2010-11-06 20:00:00,2010-11-06 19:00:00,1.03915,176400s (~2.04 days),2010-11-05 05:00:00,2010-11-06 22:00:00,147600s (~1.71 days),1308872.50475954,525653.591412098,783218.913347443,1,54.0861113077881,2010-11-05 23:00:00,0.914,"Q10",28800,-75600,-75600,64800s (~18 hours),82800s (~23 hours),0.429505,637200s (~1.05 weeks),0.971785,13.2638889371213,0.0013525,0.0013775,0.2072925,0.4983125,10.1231025,78.7898275,176400,1288904400,1289080800,176400,NA,FALSE,FALSE,FALSE
"230",230,230,230,NA,2010-11-07 17:00:00,2010-11-09 19:00:00,180000s (~2.08 days),1805777.50656647,755604.186772619,1050173.31979385,2010-11-07 17:00:00,1,0.363543921568627,3.72347,2010-11-08 00:00:00,4.635185,40500s (~11.25 hours),0.363543921568627,3.72347,2010-11-08 00:00:00,2010-11-08 01:00:00,4.635185,180000s (~2.08 days),2010-11-08 04:00:00,2010-11-09 19:00:00,140400s (~1.62 days),1575737.50572996,569094.473090573,1006643.03263939,1,74.9722224948488,2010-11-08 17:00:00,0.955,"Q5",39600,61200,61200,46800s (~13 hours),93600s (~1.08 days),4.383095,61200s (~17 hours),0.56432,19.4972222931213,0.1523475,0.870455,1.4575925,1.604445,11.273755,80.2063025,180000,1289149200,1289329200,180000,NA,FALSE,FALSE,FALSE
"231",231,231,231,NA,2010-11-10 07:00:00,2010-11-12 07:00:00,172800s (~2 days),1444690.00525342,621204.484996686,823485.520256738,2010-11-10 07:00:00,1,0.181502244897959,1.68,2010-11-11 04:00:00,2.2234025,35100s (~9.75 hours),0.181502244897959,1.68,2010-11-11 04:00:00,NA,2.2234025,172800s (~2 days),2010-11-11 04:00:00,2010-11-12 07:00:00,97200s (~1.12 days),1183865.00430497,360379.48404823,823485.520256738,1,74.3916669371821,2010-11-12 00:00:00,0.954,"Q5",75600,72000,72000,72000s (~20 hours),25200s (~7 hours),2.123465,36000s (~10 hours),0.00098,13.9388889395758,0.00487,0.166525,1.1441425,5.544435,14.8966375,84.4291825,172800,1289372400,1289545200,172800,NA,FALSE,FALSE,FALSE
"232",232,232,232,NA,2010-11-11 21:00:00,2010-11-13 17:00:00,158400s (~1.83 days),2190902.50796693,740978.116865758,1449924.39110117,2010-11-11 21:00:00,1,0.199502,0.97742,2010-11-12 14:00:00,2.2443975,40500s (~11.25 hours),0.199502,0.97742,2010-11-12 14:00:00,2010-11-12 13:00:00,2.2443975,158400s (~1.83 days),2010-11-12 10:00:00,2010-11-13 17:00:00,111600s (~1.29 days),1609662.50585332,566162.35795801,1043500.14789532,1,89.3277781026064,2010-11-13 05:00:00,0.971,"Q5",46800,54000,54000,68400s (~19 hours),43200s (~12 hours),2.2326975,-43200s (~-12 hours),0.322115,57.7416668766366,0.586045,2.10898,2.1134825,6.7454825,16.180015,84.76033,158400,1289509200,1289667600,158400,NA,FALSE,FALSE,FALSE
"233",233,233,233,NA,2010-11-15 17:00:00,2010-11-18 08:00:00,226800s (~2.62 days),2744080.00997848,1104510.01172383,1639569.99825466,2010-11-15 17:00:00,1,0.3423584375,5.85436,2010-11-17 07:00:00,5.477735,44100s (~12.25 hours),0.3423584375,5.85436,2010-11-17 07:00:00,2010-11-17 07:00:00,5.477735,226800s (~2.62 days),2010-11-17 02:00:00,2010-11-18 08:00:00,108000s (~1.25 days),2162322.507863,542743.784624463,1619578.72323854,1,143.588889411031,2010-11-17 20:00:00,0.994,"Q5",118800,46800,46800,64800s (~18 hours),43200s (~12 hours),4.4735775,165600s (~1.92 days),2.547015,30.2500001100001,0.006915,0.48784,2.55401,4.8680325,14.8628925,81.441015,226800,1289840400,1290067200,226800,NA,FALSE,FALSE,FALSE
"234",234,234,234,NA,2010-11-17 20:00:00,2010-11-19 16:00:00,158400s (~1.83 days),2515297.50914655,931558.429571232,1583739.07957532,2010-11-17 20:00:00,1,0.218744888888889,1.20673,2010-11-18 11:00:00,2.46088,36000s (~10 hours),0.218744888888889,1.20673,2010-11-18 11:00:00,NA,2.46088,158400s (~1.83 days),2010-11-18 11:00:00,2010-11-19 16:00:00,104400s (~1.21 days),1372995.00499271,653603.209661296,719391.795331419,1,76.1083336100912,2010-11-19 01:00:00,0.956,"Q5",54000,50400,50400,50400s (~14 hours),54000s (~15 hours),2.35961,-50400s (~-14 hours),1.2515825,98.2611114684247,0.50422,4.30306,4.466825,6.554085,18.3920425,79.9819175,158400,1290024000,1290182400,158400,NA,FALSE,FALSE,FALSE
"235",235,235,235,NA,2010-11-19 01:00:00,2010-11-21 12:00:00,212400s (~2.46 days),1893140.00688415,1165784.659438,727355.347446149,2010-11-19 01:00:00,3,0.0965466666666667,1.65179,2010-11-20 03:00:00,1.4482,29700s (~8.25 hours),0.182143333333333,1.65179,2010-11-20 03:00:00,2010-11-20 13:00:00,1.366075,392400s (~4.54 days),2010-11-20 06:00:00,2010-11-21 12:00:00,108000s (~1.25 days),894837.503253959,558461.053020967,336376.450232991,1,46.3222223906669,2010-11-20 20:00:00,0.889,"Q15",104400,61200,61200,50400s (~14 hours),57600s (~16 hours),1.366105,-61200s (~-17 hours),0.294075,46.4152779465608,0.516605,2.358755,6.3688225,6.838325,20.4525875,75.72231,212400,1290128400,1290340800,212400,NA,FALSE,FALSE,FALSE
"236",236,236,236,NA,2010-11-23 07:00:00,2010-11-25 10:00:00,183600s (~2.12 days),1421807.50517022,900797.711979199,521009.793191016,2010-11-23 07:00:00,1,0.127864038461538,1.51,2010-11-24 08:00:00,1.6622325,41400s (~11.5 hours),0.127864038461538,1.51,2010-11-24 08:00:00,2010-11-25 08:00:00,1.6622325,183600s (~2.12 days),2010-11-24 07:00:00,2010-11-25 10:00:00,97200s (~1.12 days),1007932.50366521,487112.36857891,520820.135086303,1,59.5583335499093,2010-11-25 03:00:00,0.929,"Q10",86400,68400,68400,72000s (~20 hours),25200s (~7 hours),1.3352325,147600s (~1.71 days),0.0105175,19.8541667388637,0.0008625,0.0097925,0.0934475,1.25494,21.1463275,72.9660275,183600,1290495600,1290679200,183600,NA,FALSE,FALSE,FALSE
"237",237,237,237,NA,2010-11-24 23:00:00,2010-11-28 02:00:00,270000s (~3.12 days),2223072.50808391,1378370.46460703,844702.043476879,2010-11-24 23:00:00,2,0.107622763157895,2.48,2010-11-26 14:00:00,2.0448325,43200s (~12 hours),0.185012272727273,2.48,2010-11-26 14:00:00,2010-11-25 08:00:00,2.035135,298800s (~3.46 days),2010-11-26 16:00:00,2010-11-28 02:00:00,122400s (~1.42 days),1086957.50395258,613340.742928763,473616.761023815,1,51.3166668532729,2010-11-27 04:00:00,0.906,"Q10",147600,50400,50400,43200s (~12 hours),79200s (~22 hours),2.0379425,-46800s (~-13 hours),0.501695,45.4555557208487,0.1884425,1.29033,1.3076175,1.4002275,22.4331575,74.1254325,270000,1290639600,1290909600,270000,NA,FALSE,FALSE,FALSE
"238",238,238,238,NA,2010-12-03 03:00:00,2010-12-06 03:00:00,259200s (~3 days),2538007.50922913,1183644.54125881,1354362.96797032,2010-12-03 03:00:00,1,0.229368493150685,3.6,2010-12-03 20:00:00,4.185975,52200s (~14.5 hours),0.293735263157895,3.6,2010-12-03 20:00:00,2010-12-04 10:00:00,4.1857275,201600s (~2.33 days),2010-12-03 20:00:00,2010-12-06 03:00:00,198000s (~2.29 days),2270352.50825584,915989.540285515,1354362.96797032,1,87.3111114286064,2010-12-05 07:00:00,0.969,"Q5",61200,126000,126000,126000s (~1.46 days),72000s (~20 hours),4.1846825,428400s (~4.96 days),0.1643075,18.611111178788,0.00743,0.150305,0.1533875,0.1583575,14.117665,75.050085,259200,1291345200,1291604400,259200,NA,FALSE,FALSE,FALSE
"239",239,239,239,NA,2010-12-16 00:00:00,2010-12-18 18:00:00,237600s (~2.75 days),1590105.00578221,962839.133536792,627265.872245414,2010-12-16 00:00:00,1,0.248658507462687,2.26588,2010-12-18 02:00:00,4.16503,59400s (~16.5 hours),0.248658507462687,2.26588,2010-12-18 02:00:00,2010-12-18 01:00:00,4.16503,237600s (~2.75 days),2010-12-16 15:00:00,2010-12-18 18:00:00,183600s (~2.12 days),1378205.00501166,750939.132766246,627265.872245414,1,51.8666668552729,2010-12-18 05:00:00,0.908,"Q10",54000,10800,10800,136800s (~1.58 days),46800s (~13 hours),3.58465,846000s (~1.4 weeks),0.21084,17.3847222854395,8.25e-05,0.000115,0.0022875,0.0040475,6.0275025,75.731705,237600,1292457600,1292695200,237600,NA,FALSE,FALSE,FALSE
"240",240,240,240,NA,2010-12-19 20:00:00,2010-12-30 11:00:00,918000s (~1.52 weeks),4193285.01524833,3424461.37060637,768823.64464196,2010-12-19 20:00:00,1,0.0134526171875,1.31,2010-12-20 03:00:00,0.8609675,12600s (~3.5 hours),0.229591333333333,1.31,2010-12-20 03:00:00,2010-12-20 03:00:00,0.8609675,50400s (~14 hours),2010-12-27 16:00:00,2010-12-30 11:00:00,241200s (~2.79 days),1489162.50541514,892188.713422287,596973.791992856,1,43.5944446029699,2010-12-28 12:00:00,0.878,"Q15",676800,723600,723600,72000s (~20 hours),169200s (~1.96 days),0.8609675,86400s (~1 days),0.00269,16.2111111700607,0.0004275,0.001565,2.57284,4.1677925,8.7225875,75.12792,918000,1292788800,1293706800,918000,NA,TRUE,FALSE,FALSE
"241",241,241,241,NA,2011-01-04 10:00:00,2011-01-09 03:00:00,406800s (~4.71 days),4187212.51522624,1813159.28449547,2374053.23073077,2011-01-04 10:00:00,3,0.294381578947368,3.06243,2011-01-07 05:00:00,8.389875,84600s (~23.5 hours),0.35079914893617,3.06243,2011-01-07 05:00:00,2011-01-07 04:00:00,8.24378,334800s (~3.88 days),2011-01-04 20:00:00,2011-01-09 03:00:00,370800s (~4.29 days),4050175.01472793,1681227.77809818,2368947.23662975,2,105.56111149497,2011-01-07 22:00:00,0.983,"Q5",36000,61200,61200,266400s (~3.08 days),104400s (~1.21 days),6.8036725,421200s (~4.88 days),0,14.8638889429395,0.06925,0.06925,0.06925,0.06925,5.09794,63.7797025,406800,1294135200,1294542000,406800,NA,FALSE,FALSE,FALSE
"242",242,242,242,NA,2011-01-09 00:00:00,2011-01-11 20:00:00,244800s (~2.83 days),2066377.50751411,1137799.59966092,928577.907853193,2011-01-09 00:00:00,2,0.235524492753623,3.6659,2011-01-10 14:00:00,4.0627975,39600s (~11 hours),0.299930185185185,3.6659,2011-01-10 14:00:00,2011-01-10 15:00:00,4.0490575,190800s (~2.21 days),2011-01-10 14:00:00,2011-01-11 20:00:00,108000s (~1.25 days),1421740.00516997,518489.783968338,903250.221201631,1,81.5527780743337,2011-01-11 10:00:00,0.963,"Q5",136800,72000,72000,72000s (~20 hours),36000s (~10 hours),4.0490575,-18000s (~-5 hours),0.10769,25.2138889805759,0.1152225,1.42606,5.0842975,7.6108325,9.2198575,64.98268,244800,1294531200,1294776000,244800,NA,FALSE,FALSE,FALSE
"243",243,243,243,NA,2011-01-11 18:00:00,2011-01-14 21:00:00,270000s (~3.12 days),6255190.02274617,1965589.23632305,4289600.78642312,2011-01-11 18:00:00,1,0.411966710526316,2.78067,2011-01-12 05:00:00,7.8273675,58500s (~16.25 hours),0.46730552238806,2.78067,2011-01-12 05:00:00,2011-01-12 16:00:00,7.8273675,237600s (~2.75 days),2011-01-12 01:00:00,2011-01-14 21:00:00,244800s (~2.83 days),6059495.02203456,1836481.02089311,4223014.00114145,2,149.822222767031,2011-01-12 22:00:00,0.995,"Q5",25200,61200,61200,75600s (~21 hours),169200s (~1.96 days),4.9073575,-14400s (~-4 hours),0.0311525,39.1277779200608,2.25e-05,1.667165,3.9385075,5.879945,12.331265,68.9548875,270000,1294768800,1295038800,270000,NA,FALSE,FALSE,FALSE
"244",244,244,244,NA,2011-01-16 05:00:00,2011-01-19 03:00:00,252000s (~2.92 days),3284560.01194387,1718368.46292842,1566191.54901545,2011-01-16 05:00:00,3,0.12044338028169,2.24714,2011-01-16 13:00:00,2.13787,24300s (~6.75 hours),0.435165833333333,2.24714,2011-01-16 13:00:00,2011-01-16 13:00:00,1.3054975,39600s (~11 hours),2011-01-16 20:00:00,2011-01-19 03:00:00,198000s (~2.29 days),2877802.51046475,1355057.14731877,1522745.36314598,1,117.43888931594,2011-01-18 01:00:00,0.988,"Q5",54000,129600,129600,104400s (~1.21 days),93600s (~1.08 days),2.137815,108000s (~1.25 days),1.0915275,35.2805556838486,0.0003025,0.755255,1.1279725,7.2157925,21.2504025,77.5822975,252000,1295154000,1295406000,252000,NA,FALSE,FALSE,FALSE
"245",245,245,245,NA,2011-01-25 09:00:00,2011-01-27 05:00:00,158400s (~1.83 days),1372812.50499205,871456.277903562,501356.22708849,2011-01-25 09:00:00,2,0.121617111111111,0.848,2011-01-25 20:00:00,1.3681925,24300s (~6.75 hours),0.182343666666667,0.848,2011-01-25 20:00:00,2011-01-25 17:00:00,1.3675775,104400s (~1.21 days),2011-01-25 16:00:00,2011-01-27 05:00:00,133200s (~1.54 days),1235275.00449191,733943.764886163,501331.239605752,1,55.6388890912124,2011-01-26 10:00:00,0.918,"Q10",25200,50400,50400,64800s (~18 hours),68400s (~19 hours),1.359935,532800s (~6.17 days),0.114825,23.8111111976971,0.0605525,0.0664975,0.0713575,0.0890475,22.23267,78.468085,158400,1295946000,1296104400,158400,NA,FALSE,FALSE,FALSE
"246",246,246,246,NA,2011-02-08 07:00:00,2011-02-12 15:00:00,374400s (~4.33 days),2373170.00862972,1644703.11526212,728466.893367597,2011-02-08 07:00:00,4,0.104529333333333,1.37,2011-02-10 11:00:00,2.743895,55800s (~15.5 hours),0.142063225806452,1.37,2011-02-10 11:00:00,2011-02-10 08:00:00,2.20198,219600s (~2.54 days),2011-02-10 06:00:00,2011-02-12 15:00:00,205200s (~2.38 days),1653767.50601371,928509.524053271,725257.981960436,1,51.0333335189093,2011-02-11 02:00:00,0.905,"Q10",169200,54000,54000,72000s (~20 hours),133200s (~1.54 days),2.202835,1036800s (~1.71 weeks),1.321305,19.663888960394,0.0815025,0.2218775,0.3307875,0.497665,2.8100475,70.261855,374400,1297148400,1297522800,374400,NA,FALSE,FALSE,FALSE
"247",247,247,247,NA,2011-02-12 11:00:00,2011-02-14 18:00:00,198000s (~2.29 days),1720177.5062552,962081.938969835,758095.567285364,2011-02-12 11:00:00,2,0.169184464285714,2.09,2011-02-13 04:00:00,2.3685825,40500s (~11.25 hours),0.358677368421053,2.09,2011-02-13 04:00:00,2011-02-13 03:00:00,1.7037175,64800s (~18 hours),2011-02-13 04:00:00,2011-02-14 18:00:00,136800s (~1.58 days),1409605.00512584,686272.307740754,723332.697385088,1,71.64444470497,2011-02-13 21:00:00,0.95,"Q10",61200,61200,61200,61200s (~17 hours),75600s (~21 hours),1.99319,-21600s (~-6 hours),0.0022125,25.4111112035153,0.00135,0.5263325,1.2628675,2.6957775,5.50292,72.9980325,198000,1297508400,1297706400,198000,NA,FALSE,FALSE,FALSE
"248",248,248,248,NA,2011-02-15 02:00:00,2011-02-16 22:00:00,158400s (~1.83 days),1335365.00485588,841687.654423417,493677.350432462,2011-02-15 02:00:00,2,0.264637555555556,1.86987,2011-02-16 13:00:00,2.9771725,32400s (~9 hours),0.331128275862069,1.85,2011-02-15 04:00:00,2011-02-15 08:00:00,2.40068,100800s (~1.17 days),2011-02-15 12:00:00,2011-02-16 22:00:00,122400s (~1.42 days),1119212.50406987,646492.482557409,472720.02151246,0,48.7166668438184,2011-02-16 02:00:00,0.897,"Q15",36000,-39600,79200,50400s (~14 hours),72000s (~20 hours),2.4006025,21600s (~6 hours),0.0010275,23.7166667529092,0.016515,0.3641925,2.148,2.90942,6.4871175,75.1087,158400,1297735200,1297893600,158400,NA,FALSE,TRUE,FALSE
"249",249,249,249,NA,2011-02-20 17:00:00,2011-02-22 14:00:00,162000s (~1.88 days),1199092.50436034,766315.773388827,432776.730971515,2011-02-20 17:00:00,1,0.133917391304348,2.02,2011-02-21 14:00:00,1.54005,20700s (~5.75 hours),0.228155555555556,2.02,2011-02-21 14:00:00,2011-02-21 12:00:00,1.54005,93600s (~1.08 days),2011-02-21 10:00:00,2011-02-22 14:00:00,100800s (~1.17 days),897600.003264004,487602.578254905,409997.425009099,1,49.7444446253335,2011-02-22 03:00:00,0.901,"Q10",61200,46800,46800,61200s (~17 hours),39600s (~11 hours),1.54005,320400s (~3.71 days),1.3496975,19.4930556264394,0.0042375,0.0048,1.32385,1.385995,10.760645,74.152405,162000,1298221200,1298383200,162000,NA,FALSE,FALSE,FALSE
"250",250,250,250,NA,2011-02-22 17:00:00,2011-02-24 12:00:00,154800s (~1.79 days),1315435.00478341,763061.91834941,552373.086433996,2011-02-22 17:00:00,1,0.0809570454545454,1.6797,2011-02-23 08:00:00,0.8905275,18900s (~5.25 hours),0.114906774193548,1.6797,2011-02-23 08:00:00,2011-02-23 07:00:00,0.8905275,108000s (~1.25 days),2011-02-23 04:00:00,2011-02-24 12:00:00,115200s (~1.33 days),1123742.50408634,578479.05770387,545263.446382471,1,56.6527779837881,2011-02-23 20:00:00,0.921,"Q10",39600,43200,43200,57600s (~16 hours),57600s (~16 hours),0.885505,3600s (~1 hours),0,18.6597222900758,0.00021,0.00457,1.54026,2.860485,11.86634,75.4250375,154800,1298394000,1298548800,154800,NA,FALSE,FALSE,FALSE
"251",251,251,251,NA,2011-02-25 08:00:00,2011-02-27 16:00:00,201600s (~2.33 days),2812770.01022827,1025448.84199048,1787321.16823778,2011-02-25 08:00:00,2,0.244444561403509,4.33807,2011-02-25 21:00:00,3.483335,28800s (~8 hours),0.491801111111111,4.33807,2011-02-25 21:00:00,2011-02-25 21:00:00,3.3196575,93600s (~1.08 days),2011-02-25 11:00:00,2011-02-27 16:00:00,190800s (~2.21 days),2760902.51003966,973637.099202026,1787265.41083763,1,130.12777825097,2011-02-26 10:00:00,0.992,"Q5",10800,46800,46800,82800s (~23 hours),108000s (~1.25 days),3.3196575,64800s (~18 hours),0.00152,19.1055556250304,0.00155,0.00175,0.5074625,1.7806925,12.2795375,72.9835475,201600,1298620800,1298822400,201600,NA,FALSE,FALSE,FALSE
"252",252,252,252,NA,2011-09-03 11:00:00,2011-09-07 10:00:00,342000s (~3.96 days),902365.003281331,385085.315999987,517279.687281344,2011-09-03 11:00:00,1,0.33377,4.62,2011-09-06 03:00:00,8.01048,81900s (~22.75 hours),0.33377,4.62,2011-09-06 03:00:00,2011-09-05 22:00:00,8.01048,342000s (~3.96 days),2011-09-05 20:00:00,2011-09-07 10:00:00,136800s (~1.58 days),675305.002455658,159365.760437316,515939.242018342,1,38.6777779184244,2011-09-06 22:00:00,0.855,"Q15",205200,68400,68400,93600s (~1.08 days),43200s (~12 hours),7.891225,16218000s (~26.82 weeks),85.8558575,6.96250002531821,0.0082825,0.0085125,0.00955,0.075775,9.640425,68.5814175,342000,1315047600,1315389600,342000,NA,TRUE,FALSE,FALSE
"253",253,253,253,NA,2011-09-12 07:00:00,2011-09-15 08:00:00,262800s (~3.04 days),640932.502330666,367927.235848057,273005.26648261,2011-09-12 07:00:00,1,0.107780675675676,2.19,2011-09-13 09:00:00,1.9939425,56700s (~15.75 hours),0.107780675675676,2.19,2011-09-13 09:00:00,2011-09-13 11:00:00,1.9939425,262800s (~3.04 days),2011-09-14 01:00:00,2011-09-15 08:00:00,111600s (~1.29 days),419455.001525293,159739.062918708,259715.938606585,0,29.6694445523335,2011-09-14 22:00:00,0.792,"Q25",151200,133200,133200,75600s (~21 hours),36000s (~10 hours),1.9611325,414000s (~4.79 days),2.9983,9.27638892262125,0.34545,0.52028,1.5675175,2.416115,18.4161025,76.223165,262800,1315810800,1316073600,262800,NA,FALSE,TRUE,FALSE
"254",254,254,254,NA,2011-09-19 05:00:00,2011-09-22 04:00:00,255600s (~2.96 days),1355385.00492868,426156.759912984,929228.245015695,2011-09-19 05:00:00,2,0.245647777777778,2.98769,2011-09-20 21:00:00,4.42166,54000s (~15 hours),0.354568775510204,2.98769,2011-09-20 21:00:00,2011-09-20 17:00:00,4.3434675,172800s (~2 days),2011-09-19 20:00:00,2011-09-22 04:00:00,201600s (~2.33 days),1251977.50455265,345401.274650126,906576.229902525,1,58.9444446587881,2011-09-21 07:00:00,0.927,"Q10",54000,36000,36000,126000s (~1.46 days),75600s (~21 hours),4.345315,327600s (~3.79 days),2.98392,5.49166668663639,0.039855,0.811925,2.3289525,3.0125225,16.05718,80.22215,255600,1316408400,1316664000,255600,NA,FALSE,FALSE,FALSE
"255",255,255,255,NA,2011-10-11 18:00:00,2011-10-14 03:00:00,205200s (~2.38 days),1044935.00379977,450481.138263337,594453.865536431,2011-10-11 18:00:00,2,0.0488720689655172,0.386,2011-10-12 15:00:00,0.708645,23400s (~6.5 hours),0.1131444,0.386,2011-10-12 15:00:00,2011-10-12 13:00:00,0.7071525,86400s (~1 days),2011-10-12 14:00:00,2011-10-14 03:00:00,133200s (~1.54 days),850635.003093222,283448.551202014,567186.451891208,1,42.2638890425759,2011-10-13 07:00:00,0.872,"Q15",72000,57600,57600,61200s (~17 hours),72000s (~20 hours),0.7071525,1684800s (~2.79 weeks),7.90695,6.6555555797576,0.0053375,0.0053375,0.13588,0.403795,7.928775,79.7345925,205200,1318356000,1318561200,205200,NA,FALSE,FALSE,FALSE
"256",256,256,256,NA,2011-10-17 16:00:00,2011-10-19 01:00:00,118800s (~1.38 days),522985.001901766,234803.479899433,288181.522002333,2011-10-17 16:00:00,1,0.188475294117647,0.986,2011-10-17 22:00:00,1.60204,30600s (~8.5 hours),0.188475294117647,0.986,2011-10-17 22:00:00,2011-10-18 20:00:00,1.60204,118800s (~1.38 days),2011-10-17 22:00:00,2011-10-19 01:00:00,97200s (~1.12 days),482012.501752775,193830.979750442,288181.522002333,0,29.5666667741819,2011-10-18 17:00:00,0.791,"Q25",21600,68400,68400,68400s (~19 hours),28800s (~8 hours),1.153095,298800s (~3.46 days),0.1936175,7.72083336140912,0.185135,0.19366,0.19366,0.19366,6.3771075,75.06796,118800,1318867200,1318986000,118800,NA,FALSE,TRUE,FALSE
"257",257,257,257,NA,2011-10-23 17:00:00,2011-10-26 13:00:00,244800s (~2.83 days),2926112.51064042,587109.277085956,2339003.23355447,2011-10-23 17:00:00,2,0.596490869565217,5.24,2011-10-24 06:00:00,10.2894675,55800s (~15.5 hours),1.03181297297297,5.24,2011-10-24 06:00:00,2011-10-24 08:00:00,9.54427,129600s (~1.5 days),2011-10-24 04:00:00,2011-10-26 13:00:00,205200s (~2.38 days),2850245.01036454,511241.776810074,2339003.23355447,1,150.025000545546,2011-10-25 01:00:00,0.995,"Q5",39600,68400,68400,75600s (~21 hours),129600s (~1.5 days),9.3493575,396000s (~4.58 days),0.84429,7.84722225075761,0.01447,0.019285,0.02088,0.25358,7.12989,74.0614375,244800,1319389200,1319634000,244800,NA,FALSE,FALSE,FALSE
"258",258,258,258,NA,2011-10-26 21:00:00,2011-10-28 13:00:00,144000s (~1.67 days),1246307.50453203,427068.154476946,819239.350055086,2011-10-26 21:00:00,3,0.28048,2.04812,2011-10-27 09:00:00,2.87492,22500s (~6.25 hours),0.54749,2.04812,2011-10-27 09:00:00,2011-10-27 08:00:00,2.8743225,72000s (~20 hours),2011-10-27 03:00:00,2011-10-28 13:00:00,122400s (~1.42 days),1184562.50430751,367252.380037704,817310.124269801,1,65.1416669035457,2011-10-27 21:00:00,0.94,"Q10",21600,43200,43200,64800s (~18 hours),57600s (~16 hours),2.8743225,21600s (~6 hours),0.0386675,10.6916667055455,0.128015,0.204065,1.4751525,10.42669,15.2493675,84.2522475,144000,1319662800,1319806800,144000,NA,FALSE,FALSE,FALSE
"259",259,259,259,NA,2011-10-28 23:00:00,2011-11-02 05:00:00,367200s (~4.25 days),3251785.01182469,1163803.53323621,2087981.47858848,2011-10-28 23:00:00,2,0.277277572815534,6.26806,2011-10-31 20:00:00,7.1398975,72900s (~20.25 hours),0.317322555555556,6.26806,2011-10-31 20:00:00,2011-10-31 19:00:00,7.1397575,320400s (~3.71 days),2011-10-30 16:00:00,2011-11-02 05:00:00,219600s (~2.54 days),2822855.01026494,746911.460692411,2075943.54957253,2,114.469444860697,2011-11-01 13:00:00,0.987,"Q5",147600,61200,61200,162000s (~1.88 days),57600s (~16 hours),7.038125,28800s (~8 hours),3.75e-05,11.3777778191516,0.0002725,0.00087,2.7554225,4.221795,16.774015,86.6624775,367200,1319842800,1320210000,367200,NA,FALSE,FALSE,FALSE
